YEAR,DOY,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS10M,WS10M_MAX,WS10M_MIN,PS,AQI,LOC
2022.0,328.0,-16.750000000000004,-9.690000000000003,-23.16,55.11,0.0,6.31,11.12,2.6699999999999995,54.08,247.99999999999994,16.0
2022.0,328.0,-16.750000000000004,-9.690000000000003,-23.16,55.11,0.0,6.31,11.12,2.6699999999999995,54.08,213.0,17.0
2022.0,328.0,-16.750000000000004,-9.690000000000003,-23.16,55.11,0.0,6.31,11.12,2.6699999999999995,54.08,232.99999999999997,18.000000000000004
2022.0,328.0,-16.750000000000004,-9.690000000000003,-23.16,55.11,0.0,6.31,11.12,2.6699999999999995,54.08,218.99999999999997,19.0
2022.0,329.0,-14.290000000000001,-4.490000000000002,-21.62,54.65,0.0,6.88,10.8,4.49,54.07,381.0,0.0
2022.0,329.0,-14.290000000000001,-4.490000000000002,-21.62,54.65,0.0,6.88,10.8,4.49,54.07,314.0,0.9999999999999996
2022.0,329.0,-14.290000000000001,-4.490000000000002,-21.62,54.65,0.0,6.88,10.8,4.49,54.07,254.00000000000003,2.999999999999999
2022.0,329.0,-14.290000000000001,-4.490000000000002,-21.62,54.65,0.0,6.88,10.8,4.49,54.07,306.0,3.9999999999999982
2022.0,329.0,-14.290000000000001,-4.490000000000002,-21.62,54.65,0.0,6.88,10.8,4.49,54.07,249.99999999999997,5.0
2022.0,329.0,-14.290000000000001,-4.490000000000002,-21.62,54.65,0.0,6.88,10.8,4.49,54.07,209.0,6.0
2022.0,329.0,-14.290000000000001,-4.490000000000002,-21.62,54.65,0.0,6.88,10.8,4.49,54.07,368.0,7.0
2022.0,329.0,-14.290000000000001,-4.490000000000002,-21.62,54.65,0.0,6.88,10.8,4.49,54.07,282.0,7.999999999999999
2022.0,329.0,-14.290000000000001,-4.490000000000002,-21.62,54.65,0.0,6.88,10.8,4.49,54.07,192.99999999999997,8.999999999999998
2022.0,329.0,-14.290000000000001,-4.490000000000002,-21.62,54.65,0.0,6.88,10.8,4.49,54.07,313.0,11.000000000000002
2022.0,329.0,-14.290000000000001,-4.490000000000002,-21.62,54.65,0.0,6.88,10.8,4.49,54.07,286.0,10.0
2022.0,329.0,-14.290000000000001,-4.490000000000002,-21.62,54.65,0.0,6.88,10.8,4.49,54.07,287.0,12.999999999999998
2022.0,329.0,-14.290000000000001,-4.490000000000002,-21.62,54.65,0.0,6.88,10.8,4.49,54.07,297.0,14.0
2022.0,329.0,-14.290000000000001,-4.490000000000002,-21.62,54.65,0.0,6.88,10.8,4.49,54.07,319.0,15.000000000000002
2022.0,329.0,-14.290000000000001,-4.490000000000002,-21.62,54.65,0.0,6.88,10.8,4.49,54.07,325.0,16.0
2022.0,329.0,-14.290000000000001,-4.490000000000002,-21.62,54.65,0.0,6.88,10.8,4.49,54.07,293.0,17.0
2022.0,329.0,-14.290000000000001,-4.490000000000002,-21.62,54.65,0.0,6.88,10.8,4.49,54.07,333.0,18.000000000000004
2022.0,329.0,-14.290000000000001,-4.490000000000002,-21.62,54.65,0.0,6.88,10.8,4.49,54.07,324.0,19.0
2022.0,330.00000000000006,-12.369999999999997,-4.650000000000003,-20.32,52.86999999999999,0.0,8.28,13.16,6.14,53.7,357.0,0.0
2022.0,330.00000000000006,-12.369999999999997,-4.650000000000003,-20.32,52.86999999999999,0.0,8.28,13.16,6.14,53.7,280.0,0.9999999999999996
2022.0,330.00000000000006,-12.369999999999997,-4.650000000000003,-20.32,52.86999999999999,0.0,8.28,13.16,6.14,53.7,363.0,1.9999999999999991
2022.0,330.00000000000006,-12.369999999999997,-4.650000000000003,-20.32,52.86999999999999,0.0,8.28,13.16,6.14,53.7,316.0,2.999999999999999
2022.0,330.00000000000006,-12.369999999999997,-4.650000000000003,-20.32,52.86999999999999,0.0,8.28,13.16,6.14,53.7,296.0,3.9999999999999982
2022.0,330.00000000000006,-12.369999999999997,-4.650000000000003,-20.32,52.86999999999999,0.0,8.28,13.16,6.14,53.7,312.0,5.0
2022.0,330.00000000000006,-12.369999999999997,-4.650000000000003,-20.32,52.86999999999999,0.0,8.28,13.16,6.14,53.7,361.0,6.0
2022.0,330.00000000000006,-12.369999999999997,-4.650000000000003,-20.32,52.86999999999999,0.0,8.28,13.16,6.14,53.7,378.0,7.0
2022.0,330.00000000000006,-12.369999999999997,-4.650000000000003,-20.32,52.86999999999999,0.0,8.28,13.16,6.14,53.7,341.0,7.999999999999999
2022.0,330.00000000000006,-12.369999999999997,-4.650000000000003,-20.32,52.86999999999999,0.0,8.28,13.16,6.14,53.7,249.99999999999997,11.000000000000002
2022.0,330.00000000000006,-12.369999999999997,-4.650000000000003,-20.32,52.86999999999999,0.0,8.28,13.16,6.14,53.7,296.0,12.0
2022.0,330.00000000000006,-12.369999999999997,-4.650000000000003,-20.32,52.86999999999999,0.0,8.28,13.16,6.14,53.7,334.0,10.0
2022.0,330.00000000000006,-12.369999999999997,-4.650000000000003,-20.32,52.86999999999999,0.0,8.28,13.16,6.14,53.7,334.0,12.999999999999998
2022.0,330.00000000000006,-12.369999999999997,-4.650000000000003,-20.32,52.86999999999999,0.0,8.28,13.16,6.14,53.7,374.0,14.0
2022.0,330.00000000000006,-12.369999999999997,-4.650000000000003,-20.32,52.86999999999999,0.0,8.28,13.16,6.14,53.7,364.0,15.000000000000002
2022.0,330.00000000000006,-12.369999999999997,-4.650000000000003,-20.32,52.86999999999999,0.0,8.28,13.16,6.14,53.7,356.0,16.0
2022.0,330.00000000000006,-12.369999999999997,-4.650000000000003,-20.32,52.86999999999999,0.0,8.28,13.16,6.14,53.7,337.0,17.0
2022.0,330.00000000000006,-12.369999999999997,-4.650000000000003,-20.32,52.86999999999999,0.0,8.28,13.16,6.14,53.7,360.0,18.000000000000004
2022.0,330.00000000000006,-12.369999999999997,-4.650000000000003,-20.32,52.86999999999999,0.0,8.28,13.16,6.14,53.7,342.0,19.0
2022.0,331.0,-14.01,-8.150000000000002,-19.260000000000005,71.82,0.0,7.19,12.5,3.82,53.47,365.0,0.0
2022.0,331.0,-14.01,-8.150000000000002,-19.260000000000005,71.82,0.0,7.19,12.5,3.82,53.47,349.0,0.9999999999999996
2022.0,331.0,-14.01,-8.150000000000002,-19.260000000000005,71.82,0.0,7.19,12.5,3.82,53.47,342.0,1.9999999999999991
2022.0,331.0,-14.01,-8.150000000000002,-19.260000000000005,71.82,0.0,7.19,12.5,3.82,53.47,305.0,2.999999999999999
2022.0,331.0,-14.01,-8.150000000000002,-19.260000000000005,71.82,0.0,7.19,12.5,3.82,53.47,288.0,3.9999999999999982
2022.0,331.0,-14.01,-8.150000000000002,-19.260000000000005,71.82,0.0,7.19,12.5,3.82,53.47,324.0,5.0
2022.0,331.0,-14.01,-8.150000000000002,-19.260000000000005,71.82,0.0,7.19,12.5,3.82,53.47,329.0,6.0
2022.0,331.0,-14.01,-8.150000000000002,-19.260000000000005,71.82,0.0,7.19,12.5,3.82,53.47,367.0,7.0
2022.0,331.0,-14.01,-8.150000000000002,-19.260000000000005,71.82,0.0,7.19,12.5,3.82,53.47,332.0,7.999999999999999
2022.0,331.0,-14.01,-8.150000000000002,-19.260000000000005,71.82,0.0,7.19,12.5,3.82,53.47,266.0,8.999999999999998
2022.0,331.0,-14.01,-8.150000000000002,-19.260000000000005,71.82,0.0,7.19,12.5,3.82,53.47,237.0,11.000000000000002
2022.0,331.0,-14.01,-8.150000000000002,-19.260000000000005,71.82,0.0,7.19,12.5,3.82,53.47,309.0,10.0
2022.0,331.0,-14.01,-8.150000000000002,-19.260000000000005,71.82,0.0,7.19,12.5,3.82,53.47,321.0,12.999999999999998
2022.0,331.0,-14.01,-8.150000000000002,-19.260000000000005,71.82,0.0,7.19,12.5,3.82,53.47,354.0,14.0
2022.0,331.0,-14.01,-8.150000000000002,-19.260000000000005,71.82,0.0,7.19,12.5,3.82,53.47,344.0,15.000000000000002
2022.0,331.0,-14.01,-8.150000000000002,-19.260000000000005,71.82,0.0,7.19,12.5,3.82,53.47,353.0,16.0
2022.0,331.0,-14.01,-8.150000000000002,-19.260000000000005,71.82,0.0,7.19,12.5,3.82,53.47,340.0,17.0
2022.0,331.0,-14.01,-8.150000000000002,-19.260000000000005,71.82,0.0,7.19,12.5,3.82,53.47,343.0,18.000000000000004
2022.0,331.0,-14.01,-8.150000000000002,-19.260000000000005,71.82,0.0,7.19,12.5,3.82,53.47,339.0,19.0
2022.0,332.0,-14.900000000000002,-7.010000000000002,-21.22,65.96,0.0,7.08,12.0,4.88,53.62,401.0,0.0
2022.0,332.0,-14.900000000000002,-7.010000000000002,-21.22,65.96,0.0,7.08,12.0,4.88,53.62,359.0,0.9999999999999996
2022.0,332.0,-14.900000000000002,-7.010000000000002,-21.22,65.96,0.0,7.08,12.0,4.88,53.62,360.0,1.9999999999999991
2022.0,332.0,-14.900000000000002,-7.010000000000002,-21.22,65.96,0.0,7.08,12.0,4.88,53.62,315.0,2.999999999999999
2022.0,332.0,-14.900000000000002,-7.010000000000002,-21.22,65.96,0.0,7.08,12.0,4.88,53.62,308.0,3.9999999999999982
2022.0,332.0,-14.900000000000002,-7.010000000000002,-21.22,65.96,0.0,7.08,12.0,4.88,53.62,312.0,5.0
2022.0,332.0,-14.900000000000002,-7.010000000000002,-21.22,65.96,0.0,7.08,12.0,4.88,53.62,325.0,6.0
2022.0,332.0,-14.900000000000002,-7.010000000000002,-21.22,65.96,0.0,7.08,12.0,4.88,53.62,380.0,7.0
2022.0,332.0,-14.900000000000002,-7.010000000000002,-21.22,65.96,0.0,7.08,12.0,4.88,53.62,345.0,7.999999999999999
2022.0,332.0,-14.900000000000002,-7.010000000000002,-21.22,65.96,0.0,7.08,12.0,4.88,53.62,263.0,8.999999999999998
2022.0,332.0,-14.900000000000002,-7.010000000000002,-21.22,65.96,0.0,7.08,12.0,4.88,53.62,292.0,11.000000000000002
2022.0,332.0,-14.900000000000002,-7.010000000000002,-21.22,65.96,0.0,7.08,12.0,4.88,53.62,371.0,10.0
2022.0,332.0,-14.900000000000002,-7.010000000000002,-21.22,65.96,0.0,7.08,12.0,4.88,53.62,324.0,12.999999999999998
2022.0,332.0,-14.900000000000002,-7.010000000000002,-21.22,65.96,0.0,7.08,12.0,4.88,53.62,369.0,14.0
2022.0,332.0,-14.900000000000002,-7.010000000000002,-21.22,65.96,0.0,7.08,12.0,4.88,53.62,348.0,15.000000000000002
2022.0,332.0,-14.900000000000002,-7.010000000000002,-21.22,65.96,0.0,7.08,12.0,4.88,53.62,354.0,16.0
2022.0,332.0,-14.900000000000002,-7.010000000000002,-21.22,65.96,0.0,7.08,12.0,4.88,53.62,327.0,17.0
2022.0,332.0,-14.900000000000002,-7.010000000000002,-21.22,65.96,0.0,7.08,12.0,4.88,53.62,369.0,18.000000000000004
2022.0,332.0,-14.900000000000002,-7.010000000000002,-21.22,65.96,0.0,7.08,12.0,4.88,53.62,362.0,19.0
2022.0,333.0,-14.31,-5.55,-21.71,49.089999999999996,0.0,7.95,13.47,4.31,53.73,415.0,0.0
2022.0,333.0,-14.31,-5.55,-21.71,49.089999999999996,0.0,7.95,13.47,4.31,53.73,399.0,0.9999999999999996
2022.0,333.0,-14.31,-5.55,-21.71,49.089999999999996,0.0,7.95,13.47,4.31,53.73,400.0,1.9999999999999991
2022.0,333.0,-14.31,-5.55,-21.71,49.089999999999996,0.0,7.95,13.47,4.31,53.73,334.0,2.999999999999999
2022.0,333.0,-14.31,-5.55,-21.71,49.089999999999996,0.0,7.95,13.47,4.31,53.73,360.0,3.9999999999999982
2022.0,333.0,-14.31,-5.55,-21.71,49.089999999999996,0.0,7.95,13.47,4.31,53.73,361.0,5.0
2022.0,333.0,-14.31,-5.55,-21.71,49.089999999999996,0.0,7.95,13.47,4.31,53.73,331.0,6.0
2022.0,333.0,-14.31,-5.55,-21.71,49.089999999999996,0.0,7.95,13.47,4.31,53.73,422.0,7.0
2022.0,333.0,-14.31,-5.55,-21.71,49.089999999999996,0.0,7.95,13.47,4.31,53.73,371.0,7.999999999999999
2022.0,333.0,-14.31,-5.55,-21.71,49.089999999999996,0.0,7.95,13.47,4.31,53.73,292.0,8.999999999999998
2022.0,333.0,-14.31,-5.55,-21.71,49.089999999999996,0.0,7.95,13.47,4.31,53.73,334.0,11.000000000000002
2022.0,333.0,-14.31,-5.55,-21.71,49.089999999999996,0.0,7.95,13.47,4.31,53.73,374.0,12.0
2022.0,333.0,-14.31,-5.55,-21.71,49.089999999999996,0.0,7.95,13.47,4.31,53.73,398.0,10.0
2022.0,333.0,-14.31,-5.55,-21.71,49.089999999999996,0.0,7.95,13.47,4.31,53.73,368.0,12.999999999999998
2022.0,333.0,-14.31,-5.55,-21.71,49.089999999999996,0.0,7.95,13.47,4.31,53.73,388.0,14.0
2022.0,333.0,-14.31,-5.55,-21.71,49.089999999999996,0.0,7.95,13.47,4.31,53.73,419.0,15.000000000000002
2022.0,333.0,-14.31,-5.55,-21.71,49.089999999999996,0.0,7.95,13.47,4.31,53.73,409.0,16.0
2022.0,333.0,-14.31,-5.55,-21.71,49.089999999999996,0.0,7.95,13.47,4.31,53.73,357.0,17.0
2022.0,333.0,-14.31,-5.55,-21.71,49.089999999999996,0.0,7.95,13.47,4.31,53.73,401.0,18.000000000000004
2022.0,333.0,-14.31,-5.55,-21.71,49.089999999999996,0.0,7.95,13.47,4.31,53.73,403.0,19.0
2022.0,333.99999999999994,-14.190000000000001,-6.339999999999999,-21.060000000000002,51.96,0.0,8.62,13.690000000000001,4.98,53.69,421.0,0.0
2022.0,333.99999999999994,-14.190000000000001,-6.339999999999999,-21.060000000000002,51.96,0.0,8.62,13.690000000000001,4.98,53.69,393.0,0.9999999999999996
2022.0,333.99999999999994,-14.190000000000001,-6.339999999999999,-21.060000000000002,51.96,0.0,8.62,13.690000000000001,4.98,53.69,391.0,1.9999999999999991
2022.0,333.99999999999994,-14.190000000000001,-6.339999999999999,-21.060000000000002,51.96,0.0,8.62,13.690000000000001,4.98,53.69,325.0,2.999999999999999
2022.0,333.99999999999994,-14.190000000000001,-6.339999999999999,-21.060000000000002,51.96,0.0,8.62,13.690000000000001,4.98,53.69,389.0,3.9999999999999982
2022.0,333.99999999999994,-14.190000000000001,-6.339999999999999,-21.060000000000002,51.96,0.0,8.62,13.690000000000001,4.98,53.69,332.0,5.0
2022.0,333.99999999999994,-14.190000000000001,-6.339999999999999,-21.060000000000002,51.96,0.0,8.62,13.690000000000001,4.98,53.69,349.0,6.0
2022.0,333.99999999999994,-14.190000000000001,-6.339999999999999,-21.060000000000002,51.96,0.0,8.62,13.690000000000001,4.98,53.69,420.0,7.0
2022.0,333.99999999999994,-14.190000000000001,-6.339999999999999,-21.060000000000002,51.96,0.0,8.62,13.690000000000001,4.98,53.69,349.0,7.999999999999999
2022.0,333.99999999999994,-14.190000000000001,-6.339999999999999,-21.060000000000002,51.96,0.0,8.62,13.690000000000001,4.98,53.69,247.0,8.999999999999998
2022.0,333.99999999999994,-14.190000000000001,-6.339999999999999,-21.060000000000002,51.96,0.0,8.62,13.690000000000001,4.98,53.69,407.0,11.000000000000002
2022.0,333.99999999999994,-14.190000000000001,-6.339999999999999,-21.060000000000002,51.96,0.0,8.62,13.690000000000001,4.98,53.69,350.0,12.0
2022.0,333.99999999999994,-14.190000000000001,-6.339999999999999,-21.060000000000002,51.96,0.0,8.62,13.690000000000001,4.98,53.69,360.0,10.0
2022.0,333.99999999999994,-14.190000000000001,-6.339999999999999,-21.060000000000002,51.96,0.0,8.62,13.690000000000001,4.98,53.69,354.0,12.999999999999998
2022.0,333.99999999999994,-14.190000000000001,-6.339999999999999,-21.060000000000002,51.96,0.0,8.62,13.690000000000001,4.98,53.69,387.0,14.0
2022.0,333.99999999999994,-14.190000000000001,-6.339999999999999,-21.060000000000002,51.96,0.0,8.62,13.690000000000001,4.98,53.69,403.0,15.000000000000002
2022.0,333.99999999999994,-14.190000000000001,-6.339999999999999,-21.060000000000002,51.96,0.0,8.62,13.690000000000001,4.98,53.69,403.0,16.0
2022.0,333.99999999999994,-14.190000000000001,-6.339999999999999,-21.060000000000002,51.96,0.0,8.62,13.690000000000001,4.98,53.69,343.0,17.0
2022.0,333.99999999999994,-14.190000000000001,-6.339999999999999,-21.060000000000002,51.96,0.0,8.62,13.690000000000001,4.98,53.69,407.0,18.000000000000004
2022.0,333.99999999999994,-14.190000000000001,-6.339999999999999,-21.060000000000002,51.96,0.0,8.62,13.690000000000001,4.98,53.69,406.0,19.0
2022.0,335.0,-15.310000000000002,-7.43,-22.05,57.36,0.0,7.81,11.94,4.16,53.73,406.0,0.0
2022.0,335.0,-15.310000000000002,-7.43,-22.05,57.36,0.0,7.81,11.94,4.16,53.73,378.0,0.9999999999999996
2022.0,335.0,-15.310000000000002,-7.43,-22.05,57.36,0.0,7.81,11.94,4.16,53.73,391.0,1.9999999999999991
2022.0,335.0,-15.310000000000002,-7.43,-22.05,57.36,0.0,7.81,11.94,4.16,53.73,328.0,2.999999999999999
2022.0,335.0,-15.310000000000002,-7.43,-22.05,57.36,0.0,7.81,11.94,4.16,53.73,358.0,3.9999999999999982
2022.0,335.0,-15.310000000000002,-7.43,-22.05,57.36,0.0,7.81,11.94,4.16,53.73,321.0,5.0
2022.0,335.0,-15.310000000000002,-7.43,-22.05,57.36,0.0,7.81,11.94,4.16,53.73,384.0,6.0
2022.0,335.0,-15.310000000000002,-7.43,-22.05,57.36,0.0,7.81,11.94,4.16,53.73,366.0,7.999999999999999
2022.0,335.0,-15.310000000000002,-7.43,-22.05,57.36,0.0,7.81,11.94,4.16,53.73,310.0,8.999999999999998
2022.0,335.0,-15.310000000000002,-7.43,-22.05,57.36,0.0,7.81,11.94,4.16,53.73,357.0,11.000000000000002
2022.0,335.0,-15.310000000000002,-7.43,-22.05,57.36,0.0,7.81,11.94,4.16,53.73,363.0,12.0
2022.0,335.0,-15.310000000000002,-7.43,-22.05,57.36,0.0,7.81,11.94,4.16,53.73,416.0,10.0
2022.0,335.0,-15.310000000000002,-7.43,-22.05,57.36,0.0,7.81,11.94,4.16,53.73,362.0,12.999999999999998
2022.0,335.0,-15.310000000000002,-7.43,-22.05,57.36,0.0,7.81,11.94,4.16,53.73,391.0,14.0
2022.0,335.0,-15.310000000000002,-7.43,-22.05,57.36,0.0,7.81,11.94,4.16,53.73,401.0,15.000000000000002
2022.0,335.0,-15.310000000000002,-7.43,-22.05,57.36,0.0,7.81,11.94,4.16,53.73,397.0,16.0
2022.0,335.0,-15.310000000000002,-7.43,-22.05,57.36,0.0,7.81,11.94,4.16,53.73,355.0,17.0
2022.0,335.0,-15.310000000000002,-7.43,-22.05,57.36,0.0,7.81,11.94,4.16,53.73,384.0,18.000000000000004
2022.0,335.0,-15.310000000000002,-7.43,-22.05,57.36,0.0,7.81,11.94,4.16,53.73,388.0,19.0
2022.0,336.0,-14.02,-5.57,-21.32,56.040000000000006,0.0,9.48,15.19,5.69,53.58,375.0,0.0
2022.0,336.0,-14.02,-5.57,-21.32,56.040000000000006,0.0,9.48,15.19,5.69,53.58,368.0,1.9999999999999991
2022.0,336.0,-14.02,-5.57,-21.32,56.040000000000006,0.0,9.48,15.19,5.69,53.58,324.0,2.999999999999999
2022.0,336.0,-14.02,-5.57,-21.32,56.040000000000006,0.0,9.48,15.19,5.69,53.58,386.0,3.9999999999999982
2022.0,336.0,-14.02,-5.57,-21.32,56.040000000000006,0.0,9.48,15.19,5.69,53.58,312.0,5.0
2022.0,336.0,-14.02,-5.57,-21.32,56.040000000000006,0.0,9.48,15.19,5.69,53.58,371.0,6.0
2022.0,336.0,-14.02,-5.57,-21.32,56.040000000000006,0.0,9.48,15.19,5.69,53.58,395.0,7.0
2022.0,336.0,-14.02,-5.57,-21.32,56.040000000000006,0.0,9.48,15.19,5.69,53.58,352.0,7.999999999999999
2022.0,336.0,-14.02,-5.57,-21.32,56.040000000000006,0.0,9.48,15.19,5.69,53.58,302.0,8.999999999999998
2022.0,336.0,-14.02,-5.57,-21.32,56.040000000000006,0.0,9.48,15.19,5.69,53.58,371.0,11.000000000000002
2022.0,336.0,-14.02,-5.57,-21.32,56.040000000000006,0.0,9.48,15.19,5.69,53.58,349.0,12.0
2022.0,336.0,-14.02,-5.57,-21.32,56.040000000000006,0.0,9.48,15.19,5.69,53.58,395.0,10.0
2022.0,336.0,-14.02,-5.57,-21.32,56.040000000000006,0.0,9.48,15.19,5.69,53.58,351.0,14.0
2022.0,336.0,-14.02,-5.57,-21.32,56.040000000000006,0.0,9.48,15.19,5.69,53.58,390.0,15.000000000000002
2022.0,336.0,-14.02,-5.57,-21.32,56.040000000000006,0.0,9.48,15.19,5.69,53.58,360.0,18.000000000000004
2022.0,336.0,-14.02,-5.57,-21.32,56.040000000000006,0.0,9.48,15.19,5.69,53.58,394.0,19.0
2022.0,337.0,-12.56,-7.1300000000000034,-17.26,58.52000000000001,0.0,9.74,14.78,6.13,53.52,412.0,0.0
2022.0,337.0,-12.56,-7.1300000000000034,-17.26,58.52000000000001,0.0,9.74,14.78,6.13,53.52,388.0,0.9999999999999996
2022.0,337.0,-12.56,-7.1300000000000034,-17.26,58.52000000000001,0.0,9.74,14.78,6.13,53.52,354.0,2.999999999999999
2022.0,337.0,-12.56,-7.1300000000000034,-17.26,58.52000000000001,0.0,9.74,14.78,6.13,53.52,411.0,3.9999999999999982
2022.0,337.0,-12.56,-7.1300000000000034,-17.26,58.52000000000001,0.0,9.74,14.78,6.13,53.52,316.0,5.0
2022.0,337.0,-12.56,-7.1300000000000034,-17.26,58.52000000000001,0.0,9.74,14.78,6.13,53.52,405.0,6.0
2022.0,337.0,-12.56,-7.1300000000000034,-17.26,58.52000000000001,0.0,9.74,14.78,6.13,53.52,413.0,7.0
2022.0,337.0,-12.56,-7.1300000000000034,-17.26,58.52000000000001,0.0,9.74,14.78,6.13,53.52,368.0,7.999999999999999
2022.0,337.0,-12.56,-7.1300000000000034,-17.26,58.52000000000001,0.0,9.74,14.78,6.13,53.52,286.0,8.999999999999998
2022.0,337.0,-12.56,-7.1300000000000034,-17.26,58.52000000000001,0.0,9.74,14.78,6.13,53.52,415.0,11.000000000000002
2022.0,337.0,-12.56,-7.1300000000000034,-17.26,58.52000000000001,0.0,9.74,14.78,6.13,53.52,341.0,12.0
2022.0,337.0,-12.56,-7.1300000000000034,-17.26,58.52000000000001,0.0,9.74,14.78,6.13,53.52,394.0,10.0
2022.0,337.0,-12.56,-7.1300000000000034,-17.26,58.52000000000001,0.0,9.74,14.78,6.13,53.52,362.0,12.999999999999998
2022.0,337.0,-12.56,-7.1300000000000034,-17.26,58.52000000000001,0.0,9.74,14.78,6.13,53.52,394.0,14.0
2022.0,337.0,-12.56,-7.1300000000000034,-17.26,58.52000000000001,0.0,9.74,14.78,6.13,53.52,380.0,15.000000000000002
2022.0,337.0,-12.56,-7.1300000000000034,-17.26,58.52000000000001,0.0,9.74,14.78,6.13,53.52,408.0,16.0
2022.0,337.0,-12.56,-7.1300000000000034,-17.26,58.52000000000001,0.0,9.74,14.78,6.13,53.52,357.0,17.0
2022.0,337.0,-12.56,-7.1300000000000034,-17.26,58.52000000000001,0.0,9.74,14.78,6.13,53.52,390.0,18.000000000000004
2022.0,337.0,-12.56,-7.1300000000000034,-17.26,58.52000000000001,0.0,9.74,14.78,6.13,53.52,399.0,19.0
2022.0,338.0,-14.890000000000004,-7.460000000000002,-20.96,57.36,0.0,7.019999999999999,12.06,4.1,53.72,435.0,0.0
2022.0,338.0,-14.890000000000004,-7.460000000000002,-20.96,57.36,0.0,7.019999999999999,12.06,4.1,53.72,375.0,2.999999999999999
2022.0,338.0,-14.890000000000004,-7.460000000000002,-20.96,57.36,0.0,7.019999999999999,12.06,4.1,53.72,408.0,3.9999999999999982
2022.0,338.0,-14.890000000000004,-7.460000000000002,-20.96,57.36,0.0,7.019999999999999,12.06,4.1,53.72,371.0,5.0
2022.0,338.0,-14.890000000000004,-7.460000000000002,-20.96,57.36,0.0,7.019999999999999,12.06,4.1,53.72,435.0,6.0
2022.0,338.0,-14.890000000000004,-7.460000000000002,-20.96,57.36,0.0,7.019999999999999,12.06,4.1,53.72,448.0,7.0
2022.0,338.0,-14.890000000000004,-7.460000000000002,-20.96,57.36,0.0,7.019999999999999,12.06,4.1,53.72,408.0,7.999999999999999
2022.0,338.0,-14.890000000000004,-7.460000000000002,-20.96,57.36,0.0,7.019999999999999,12.06,4.1,53.72,335.0,8.999999999999998
2022.0,338.0,-14.890000000000004,-7.460000000000002,-20.96,57.36,0.0,7.019999999999999,12.06,4.1,53.72,408.0,11.000000000000002
2022.0,338.0,-14.890000000000004,-7.460000000000002,-20.96,57.36,0.0,7.019999999999999,12.06,4.1,53.72,396.0,12.0
2022.0,338.0,-14.890000000000004,-7.460000000000002,-20.96,57.36,0.0,7.019999999999999,12.06,4.1,53.72,444.0,10.0
2022.0,338.0,-14.890000000000004,-7.460000000000002,-20.96,57.36,0.0,7.019999999999999,12.06,4.1,53.72,407.0,12.999999999999998
2022.0,338.0,-14.890000000000004,-7.460000000000002,-20.96,57.36,0.0,7.019999999999999,12.06,4.1,53.72,433.0,14.0
2022.0,338.0,-14.890000000000004,-7.460000000000002,-20.96,57.36,0.0,7.019999999999999,12.06,4.1,53.72,449.0,15.000000000000002
2022.0,338.0,-14.890000000000004,-7.460000000000002,-20.96,57.36,0.0,7.019999999999999,12.06,4.1,53.72,444.0,16.0
2022.0,338.0,-14.890000000000004,-7.460000000000002,-20.96,57.36,0.0,7.019999999999999,12.06,4.1,53.72,395.0,17.0
2022.0,338.0,-14.890000000000004,-7.460000000000002,-20.96,57.36,0.0,7.019999999999999,12.06,4.1,53.72,439.0,18.000000000000004
2022.0,338.0,-14.890000000000004,-7.460000000000002,-20.96,57.36,0.0,7.019999999999999,12.06,4.1,53.72,445.0,19.0
2022.0,339.0,-15.420000000000002,-7.120000000000001,-21.100000000000005,52.43,0.0,7.43,12.94,4.31,53.67,375.0,0.0
2022.0,339.0,-15.420000000000002,-7.120000000000001,-21.100000000000005,52.43,0.0,7.43,12.94,4.31,53.67,353.0,0.9999999999999996
2022.0,339.0,-15.420000000000002,-7.120000000000001,-21.100000000000005,52.43,0.0,7.43,12.94,4.31,53.67,352.0,1.9999999999999991
2022.0,339.0,-15.420000000000002,-7.120000000000001,-21.100000000000005,52.43,0.0,7.43,12.94,4.31,53.67,327.0,2.999999999999999
2022.0,339.0,-15.420000000000002,-7.120000000000001,-21.100000000000005,52.43,0.0,7.43,12.94,4.31,53.67,324.0,3.9999999999999982
2022.0,339.0,-15.420000000000002,-7.120000000000001,-21.100000000000005,52.43,0.0,7.43,12.94,4.31,53.67,344.0,5.0
2022.0,339.0,-15.420000000000002,-7.120000000000001,-21.100000000000005,52.43,0.0,7.43,12.94,4.31,53.67,378.0,6.0
2022.0,339.0,-15.420000000000002,-7.120000000000001,-21.100000000000005,52.43,0.0,7.43,12.94,4.31,53.67,336.0,7.0
2022.0,339.0,-15.420000000000002,-7.120000000000001,-21.100000000000005,52.43,0.0,7.43,12.94,4.31,53.67,355.0,7.999999999999999
2022.0,339.0,-15.420000000000002,-7.120000000000001,-21.100000000000005,52.43,0.0,7.43,12.94,4.31,53.67,266.0,8.999999999999998
2022.0,339.0,-15.420000000000002,-7.120000000000001,-21.100000000000005,52.43,0.0,7.43,12.94,4.31,53.67,334.0,11.000000000000002
2022.0,339.0,-15.420000000000002,-7.120000000000001,-21.100000000000005,52.43,0.0,7.43,12.94,4.31,53.67,360.0,10.0
2022.0,339.0,-15.420000000000002,-7.120000000000001,-21.100000000000005,52.43,0.0,7.43,12.94,4.31,53.67,352.0,12.999999999999998
